ticker,feature,group,n_valid,pct_nan,mean,std,min,p25,p50,p75,max
cl1s,price_range_position_60d,J_higher_moments_range,8112,0.722065842614128,0.5368679720597441,0.31431348156747596,0.0015785645763109187,0.24971460328858489,0.5602008750546061,0.8355997633394171,1.0
cl1s,range_position_5d_chg,J_higher_moments_range,8107,0.7832578631746467,0.0002826459657946257,0.17305659942240337,-0.8164845304707028,-0.09446778197175384,0.004216779841599516,0.10019450541523872,0.7440491112018437
cl1s,return_vol_correl_60d,J_higher_moments_range,8091,0.9790723289683001,-0.08008169579665829,0.21726224273004402,-0.869808606381976,-0.23715680056423033,-0.08884287475565816,0.0639195721866766,0.6331804187932181
cl1s,return_autocorr_30d,J_higher_moments_range,8142,0.35491371925100434,-0.04688037637336914,0.16689376464864183,-0.5528358225488004,-0.15752342827523286,-0.04282469345153479,0.06566185423549593,0.6802739457350098
cl1s,hmm_p_state0,E_latent_regime,8151,0.24476808224207502,0.2273608239524498,0.406213304884886,1.7280305180994597e-69,1.173187757526483e-05,2.9462711885427082e-05,0.10547084072874982,1.0
cl1s,hmm_p_state1,E_latent_regime,8151,0.24476808224207502,0.7726391760475898,0.40621330488490687,0.0,0.8945291592709175,0.9999705372876867,0.9999882681219491,1.0
cl1s,hmm_state_persistence,E_latent_regime,8151,0.24476808224207502,195.83511225616488,199.06681690822322,0.0,39.0,123.0,300.0,880.0
cl1s,gmm_logdensity,E_latent_regime,8151,0.24476808224207502,4.8608290326083665,5.869397171023842,-136.8095128101194,4.696614685974238,5.696976406601043,6.237872599461443,6.58939789827265
cl1s,gmm_argmax,E_latent_regime,8151,0.24476808224207502,0.8806281437860385,0.32424545423093476,0.0,1.0,1.0,1.0,1.0
cl1s,corr_basket_60d,G_cross_sectional,8051,1.4686084934524501,0.7490574013577009,0.11828426860671945,0.2627537077334389,0.680629844414106,0.7677128330544691,0.8358952797251418,0.9681285426270282
cl1s,xs_rank_5d,G_cross_sectional,8166,0.061192020560518756,0.6241989141970774,0.2530928898669062,0.25,0.5,0.6666666666666666,0.75,1.0
cl1s,xs_dispersion_20d,G_cross_sectional,8150,0.2570064863541832,0.06462054370767496,0.0482385557762007,0.0025941544977274404,0.03245478022115819,0.053500591890003446,0.08337773909045727,0.5504127265629858
cl1s,leadlag_anchor,G_cross_sectional,0,100.0,,,,,,,
cl1s,vol_ratio_basket,G_cross_sectional,8150,0.2570064863541832,0.9184107828974352,0.2435865990665359,0.37573116833338827,0.7650937842101342,0.8942174640570562,1.0350724055838147,3.3348069252427814
cl1s,beta_basket_60d,G_cross_sectional,8051,1.4686084934524501,0.8689968822782517,0.27424318842311,0.2021442369858541,0.6744657189554255,0.8357995955901674,1.0474241913998636,2.041000413954486
ho1s,ret_1d,A_returns_momentum,8168,0.012241400416213022,0.00019091860470836898,0.022102336809550326,-0.39094226529499737,-0.011127114088668552,0.0003859386102117307,0.011831191483389084,0.13994177636700744
