date,dxy_ret_5d,dxy_ret_20d,dxy_corr_60d,vix_level,vix_change_5d,us10y_change_5d
2022-12-16,-0.0010500751595960978,-0.02107532889369157,,22.6200008392334,-0.20999908447265625,-0.08499979972839355
2022-12-19,-0.0039075202036880086,-0.029358479946793636,,22.420000076293945,-2.5799999237060547,-0.029999971389770508
2022-12-20,-9.619750918954395e-05,-0.030780402053627753,,21.479999542236328,-1.0699996948242188,0.1830000877380371
2022-12-21,0.0037513343513229103,-0.01826533007986697,,20.06999969482422,-1.0699996948242188,0.1809999942779541
2022-12-22,-0.0012440525528756297,-0.015676550284868362,,21.969999313354492,-0.8600006103515625,0.21899986267089844
2022-12-23,-0.0037318774462660187,-0.01569444448097279,,20.8700008392334,-1.75,0.2689998149871826
2022-12-26,-0.003922921975887839,-0.022466490891893898,,20.8700008392334,-1.5499992370605469,0.1699998378753662
2022-12-27,0.002017767515561708,-0.025024996808350686,,21.649999618530273,0.1700000762939453,0.17599987983703613
2022-12-28,0.0028760006250116987,-0.014163041666782838,,22.139999389648438,2.0699996948242188,0.20300006866455078
2022-12-29,-0.005665775724825295,-0.00853442414934058,,21.440000534057617,-0.529998779296875,0.1660001277923584
2022-12-30,-0.007602412957870008,-0.009900656739384672,,21.670000076293945,0.7999992370605469,0.12800002098083496
2023-01-02,-0.007602412957870008,-0.01695365823924533,,21.670000076293945,0.7999992370605469,0.12800002098083496
2023-01-03,0.003258233288433665,-0.01009056820349663,,22.899999618530273,1.25,-0.06699991226196289
2023-01-04,-0.002012353564859737,-0.008120402685641182,,22.010000228881836,-0.12999916076660156,-0.17799997329711914
2023-01-05,0.011490021021596242,0.0025737993866368214,,22.459999084472656,1.019998550415039,-0.11500000953674316
2023-01-06,0.0034715620298815253,-0.0089128035338506,,21.1299991607666,-0.5400009155273438,-0.309999942779541
2023-01-09,-0.005035810095079363,-0.02046866523252522,,21.969999313354492,0.2999992370605469,-0.3619999885559082
2023-01-10,-0.012322054376266323,-0.007142251081460493,,20.579999923706055,-2.3199996948242188,-0.17199993133544922
2023-01-11,-0.010219887891958379,-0.005604906480483507,,21.09000015258789,-0.9200000762939453,-0.1550002098083496
2023-01-12,-0.026920443787616932,-0.022340251043721615,,18.829999923706055,-3.6299991607666016,-0.2710001468658447
2023-01-13,-0.01630471244563747,-0.024167440819891972,,18.350000381469727,-2.779998779296875,-0.05800008773803711
2023-01-16,-0.007797340320676582,-0.024358485349513792,,18.350000381469727,-3.6199989318847656,-0.006000041961669922
2023-01-17,-0.008267308532846407,-0.015313362105117356,,19.360000610351562,-1.2199993133544922,-0.08599996566772461
2023-01-18,-0.008075955532570234,-0.01743219636437665,,20.34000015258789,-0.75,-0.1789999008178711
2023-01-19,-0.0018599432083705736,-0.02295614169921656,,20.520000457763672,1.6900005340576172,-0.051999807357788086
2023-01-20,-0.0018607792731488715,-0.022296342646774825,,19.850000381469727,1.5,-0.026999950408935547
2023-01-23,-0.0005872326650981918,-0.021022796038724145,,19.809999465942383,1.4599990844726562,0.014000177383422852
2023-01-24,-0.004600871767432402,-0.021932001388111466,,19.200000762939453,-0.15999984741210938,-0.06599998474121094
2023-01-25,-0.007058864807452103,-0.027367061796840453,,19.079999923706055,-1.260000228881836,0.08699989318847656
2023-01-26,-0.002157933424830283,-0.019448299399221547,,18.729999542236328,-1.7900009155273438,0.09599995613098145
2023-01-27,-0.0007845624615150371,-0.015478492150419854,,18.510000228881836,-1.3400001525878906,0.03399991989135742
2023-01-30,0.0013697232442098084,-0.012050659836644328,,19.940000534057617,0.13000106811523438,0.026000022888183594
2023-01-31,0.0017645363674283487,-0.023425698309116783,,19.399999618530273,0.1999988555908203,0.059999942779541016
2023-02-01,-0.004140774601097519,-0.029495482833078235,,17.8700008392334,-1.2099990844726562,-0.06499981880187988
2023-02-02,-0.000884093967005839,-0.03182241438782363,,18.729999542236328,0.0,-0.0970001220703125
2023-02-03,0.009665663448199524,-0.009284390732101855,,18.329999923706055,-0.18000030517578125,0.014000177383422852
2023-02-06,0.013016249404863345,0.006001399663298379,,19.43000030517578,-0.5100002288818359,0.08299994468688965
2023-02-07,0.012942348114591162,0.0018387041817407024,,18.65999984741211,-0.7399997711181641,0.14499998092651367
2023-02-08,0.021405326764543986,0.0021297318234241303,,19.6299991607666,1.7599983215332031,0.2560000419616699
2023-02-09,0.014343820224103077,0.009441849623896381,,20.709999084472656,1.9799995422363281,0.2870001792907715
2023-02-10,0.006874867069895707,0.013895188783431323,,20.530000686645508,2.200000762939453,0.21199989318847656
2023-02-13,-0.002609116529345812,0.01118962345462915,,20.34000015258789,0.9099998474121094,0.08299994468688965
2023-02-14,-0.0019355173437940465,0.008170495370793063,,18.90999984741211,0.25,0.08699989318847656
2023-02-15,0.0049196501321189245,0.015125337488113288,,18.229999542236328,-1.3999996185302734,0.15599989891052246
2023-02-16,0.006181199746040811,0.017482992578307766,,20.170000076293945,-0.5399990081787109,0.15999984741210938
2023-02-17,0.002217007600457954,0.017972975657038148,,20.020000457763672,-0.5100002288818359,0.0840001106262207
2023-02-20,0.004922572929260127,0.01669942904898747,,20.020000457763672,-0.31999969482421875,0.11100006103515625
2023-02-21,0.009160634249886002,0.021932001388111466,,22.8700008392334,3.960000991821289,0.1940000057220459
2023-02-22,0.0064265550097273305,0.028610757305292722,,22.290000915527344,4.060001373291016,0.11400008201599121
2023-02-23,0.00709969275022182,0.026740618753359868,,21.139999389648438,0.9699993133544922,0.03600001335144043
2023-02-24,0.01291449982544357,0.031672037943996756,,21.670000076293945,1.6499996185302734,0.12099981307983398
2023-02-27,0.007768682080348199,0.02309838788512586,,20.950000762939453,0.9300003051757812,0.09399986267089844
2023-02-28,0.0066013387903058884,0.026768803810989006,,20.700000762939453,-2.1700000762939453,-0.03900003433227539
2023-03-01,-0.0010522120941862667,0.031699319812203974,,20.579999923706055,-1.710000991821289,0.0709998607635498
2023-03-02,0.004102474969189807,0.031727187689555514,,19.59000015258789,-1.5499992370605469,0.1940000057220459
2023-03-03,-0.0065799355835007844,0.015426438912296447,,18.489999771118164,-3.1800003051757812,0.015000104904174805
2023-03-06,-0.003061907472688752,0.007020231007573763,,18.610000610351562,-2.3400001525878906,0.06100010871887207
2023-03-07,0.007126259246497568,0.020952714942895412,,19.59000015258789,-1.1100006103515625,0.05900001525878906
2023-03-08,0.01123072873750619,0.02152472178516618,,19.110000610351562,-1.4699993133544922,-0.017999887466430664
2023-03-09,0.002662346197202403,0.02004571366265484,,22.610000610351562,3.020000457763672,-0.14800000190734863
2023-03-10,0.0005739377338436213,0.009125509576244362,,24.799999237060547,6.309999465942383,-0.2690000534057617
2023-03-13,-0.007213303803686344,0.0024160437332332307,,26.520000457763672,7.909999847412109,-0.4679999351501465
2023-03-14,-0.019310458186339474,0.003577774100349984,,23.729999542236328,4.1399993896484375,-0.33699989318847656
2023-03-15,-0.009604962922751703,0.007000108730295551,,26.139999389648438,7.029998779296875,-0.48399996757507324
2023-03-16,-0.00848714776253523,0.0053773661540788,,22.989999771118164,0.37999916076660156,-0.3399999141693115
2023-03-17,-0.00835381249475553,-0.0014453105189691229,,25.510000228881836,0.7100009918212891,-0.2999999523162842
2023-03-20,-0.00309358037779095,-0.005600109573817846,,24.149999618530273,-2.3700008392333984,-0.03400015830993652
2023-03-21,-0.0032872149574387777,-0.008870075106974795,,21.3799991607666,-2.3500003814697266,-0.032000064849853516
2023-03-22,-0.022223166273933614,-0.021649612553365394,,22.260000228881836,-3.8799991607666016,0.007999897003173828
2023-03-23,-0.018265783670742053,-0.019988110266885073,,22.610000610351562,-0.37999916076660156,-0.1790001392364502
2023-03-24,-0.0057051485081336395,-0.020064958852546333,,21.739999771118164,-3.770000457763672,-0.014999866485595703
2023-03-27,-0.004074888438451829,-0.017443680092617875,,20.600000381469727,-3.549999237060547,0.04700016975402832
2023-03-28,-0.008070458711579853,-0.023541872608860537,,19.969999313354492,-1.4099998474121094,-0.04200005531311035
2023-03-29,0.0028294171619966946,-0.017767983297182433,,19.1200008392334,-3.1399993896484375,0.06599998474121094
2023-03-30,-0.0038110115323242155,-0.027901596768399095,,19.020000457763672,-3.5900001525878906,0.14500021934509277
2023-03-31,-0.005933009631196029,-0.019418032900241577,,18.700000762939453,-3.039999008178711,0.11399984359741211
2023-04-03,-0.007514104971037661,-0.021895877590966784,,18.549999237060547,-2.0500011444091797,-0.09800004959106445
2023-04-04,-0.008234572372281868,-0.03890270422763997,,19.0,-0.9699993133544922,-0.22699999809265137
2023-04-05,-0.0077265866696683005,-0.03672529870435692,,19.079999923706055,-0.04000091552734375,-0.27900004386901855
2023-04-06,-0.003137869766879575,-0.03370181273248107,,18.399999618530273,-0.6200008392333984,-0.2630000114440918
2023-04-07,-0.0067538301575682524,-0.02674580079165345,,18.399999618530273,-0.3000011444091797,-0.20599985122680664
2023-04-10,0.0047882585015974755,-0.009894315285682964,,18.969999313354492,0.4200000762939453,-0.015000104904174805
2023-04-11,0.005986578853438118,-0.01360566718786238,,19.100000381469727,0.10000038146972656,0.0970001220703125
2023-04-12,-0.003442329209343953,-0.030562664990949173,,19.09000015258789,0.010000228881835938,0.13400006294250488
2023-04-13,-0.007987002487186423,-0.03320166745713227,,17.799999237060547,-0.6000003814697266,0.1639997959136963
2023-04-14,-0.002655227398812521,-0.02104721569571044,,17.06999969482422,-1.3299999237060547,0.23399996757507324
2023-04-17,-0.004690289585464136,-0.01149102449335615,,16.950000762939453,-2.019998550415039,0.17600011825561523
2023-04-18,-0.004412823586254611,-0.014731275816678213,,16.829999923706055,-2.270000457763672,0.1380000114440918
2023-04-19,0.004619865865491235,-0.0037196328515243238,,16.459999084472656,-2.6300010681152344,0.1809999942779541
2023-04-20,0.008183375299915419,-0.006752508486474795,,17.170000076293945,-0.6299991607666016,0.09300017356872559
2023-04-21,0.002655227398812521,-0.012686839788764281,,16.770000457763672,-0.2999992370605469,0.04799985885620117
2023-04-24,-0.007372852383205064,-0.014788988438109385,,16.889999389648438,-0.060001373291015625,-0.07599997520446777
2023-04-25,0.0010805031258174225,-0.0055803139792809375,,18.760000228881836,1.9300003051757812,-0.17600011825561523
2023-04-26,-0.004915464026153948,-0.011464514039674967,,18.84000015258789,2.3800010681152344,-0.1700000762939453
2023-04-27,-0.0033441198078687506,-0.00628561676201933,,17.030000686645508,-0.1399993896484375,-0.01699995994567871
2023-04-28,-0.0014742891996952778,-0.00822811935726353,,15.779999732971191,-0.9900007247924805,-0.11800003051757812
2023-05-01,0.007862478358791058,0.0005875948917193341,,16.079999923706055,-0.8099994659423828,0.05899977684020996
2023-05-02,0.0009812430801128258,0.003635501473113756,,17.780000686645508,-0.9799995422363281,0.042999982833862305
2023-05-03,-0.0012820364102754667,-0.005019963780282133,,18.34000015258789,-0.5,-0.028999805450439453
2023-05-04,-0.0009856922766440235,-0.004133439271783779,,20.09000015258789,3.059999465942383,-0.1770000457763672
2023-05-05,-0.004534699122295649,-0.006008988321990927,,17.190000534057617,1.4100008010864258,-0.00599980354309082
2023-05-08,-0.0076651197123283055,-0.011865783322206447,,16.979999542236328,0.8999996185302734,-0.05299997329711914
2023-05-09,-0.0031434180817049295,-0.005494495462029292,,17.709999084472656,-0.07000160217285156,0.0820000171661377
2023-05-10,0.0013806038999328862,-0.0001970306710052938,,16.940000534057617,-1.3999996185302734,0.03599977493286133
2023-05-11,0.006487745509343057,0.010341308724745701,,16.93000030517578,-3.1599998474121094,0.046000003814697266
2023-05-12,0.01441980182005409,0.011066040896875684,,17.030000686645508,-0.15999984741210938,0.01699995994567871
2023-05-15,0.01040242493887078,0.003226931202128469,,17.1200008392334,0.1400012969970703,-0.013000011444091797
2023-05-16,0.009010816920766551,0.00792914504499187,,17.989999771118164,0.2800006866455078,0.0280001163482666
2023-05-17,0.013701465981524663,0.008884569445028134,,16.8700008392334,-0.06999969482421875,0.1420001983642578
2023-05-18,0.014783426958890011,0.016941360383720294,,16.049999237060547,-0.8800010681152344,0.25099992752075195
2023-05-19,0.005051464501121039,0.013462277999184202,,16.809999465942383,-0.220001220703125,0.22899985313415527
2023-05-22,0.007489182048362686,0.01808896563369622,,17.209999084472656,0.08999824523925781,0.2110002040863037
2023-05-23,0.009026999670482816,0.015875641589657263,,18.530000686645508,0.5400009155273438,0.14899992942810059
2023-05-24,0.00976940741510024,0.023569440886282322,,20.030000686645508,3.1599998474121094,0.1380000114440918
2023-05-25,0.006063806545497208,0.026349286737086253,,19.139999389648438,3.0900001525878906,0.1659998893737793
2023-05-26,0.009739261742762295,0.024675828941641775,,17.950000762939453,1.1400012969970703,0.11800003051757812
2023-05-29,0.009739261742762295,0.019965749017667456,,17.950000762939453,0.7400016784667969,0.09099984169006348
2023-05-30,0.006549193380615215,0.021443591890159652,,17.459999084472656,-1.0700016021728516,0.002000093460083008
2023-05-31,0.004130454045499832,0.02898193134205762,,17.940000534057617,-2.0900001525878906,-0.0820000171661377
2023-06-01,-0.006256953910391161,0.021078025103339115,,15.649999618530273,-3.489999771118164,-0.20599985122680664
2023-06-02,-0.0018249291460037398,0.027385598917933685,,14.600000381469727,-3.3500003814697266,-0.11899995803833008
2023-06-05,-0.0020171860775555217,0.02561368265244024,,14.729999542236328,-3.220001220703125,-0.11699986457824707
2023-06-06,-0.0003840702534620988,0.024202939718402483,,13.960000038146973,-3.4999990463256836,-0.0010001659393310547
2023-06-07,-0.002111134289856764,0.02549019315226797,,13.9399995803833,-4.000000953674316,0.14699983596801758
2023-06-08,-0.0021266438869806947,0.012463635707015364,,13.649999618530273,-2.0,0.10599994659423828
2023-06-09,-0.004432024764387421,0.008533772333492173,,13.829999923706055,-0.7700004577636719,0.053999900817871094
2023-06-12,-0.003564062448981886,0.011647195264587573,,15.010000228881836,0.2800006866455078,0.07200002670288086
2023-06-13,-0.007615604743776316,0.0075765180538596155,,14.609999656677246,0.6499996185302734,0.1400001049041748
2023-06-14,-0.010525869329414128,0.0012628578413291791,,13.880000114440918,-0.05999946594238281,0.012000083923339844
2023-06-15,-0.011875868152640301,-0.014195659404514949,,14.5,0.8500003814697266,0.01399993896484375
2023-06-16,-0.012241428519502051,-0.008759120687130917,,13.539999961853027,-0.28999996185302734,0.024000167846679688
2023-06-19,-0.012917133903355804,-0.008759120687130917,,13.539999961853027,-1.4700002670288086,0.003999948501586914
2023-06-20,-0.007771512137511927,-0.009221993754135127,,13.880000114440918,-0.7299995422363281,-0.1099998950958252
2023-06-21,-0.009167242208151016,-0.017673791781922077,,13.199999809265137,-0.6800003051757812,-0.07299995422363281
2023-06-22,0.0026404263567627595,-0.017619039593249397,,12.90999984741211,-1.5900001525878906,0.0710000991821289
2023-06-23,0.005847954879723893,-0.012650427550169319,,13.4399995803833,-0.10000038146972656,-0.029999971389770508
2023-06-26,0.0038050621956964292,-0.014693320234196783,,14.25,0.7100000381469727,-0.04999995231628418
2023-06-27,-0.00048776328387933887,-0.01625895041862968,,13.739999771118164,-0.1400003433227539,0.03899979591369629
